MET,Alt_CG_Geod_CM (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_LAS (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_Booster (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Quat1_s (CM),Quat1_v0 (CM),Quat1_v1 (CM),Quat1_v2 (CM),Quat1_s (LAS),Quat1_v0 (LAS),Quat1_v1 (LAS),Quat1_v2 (LAS),Quat1_s (Booster),Quat1_v0 (Booster),Quat1_v1 (Booster),Quat1_v2 (Booster),Engine Flag,reserved
1.95,-45.5755,0.49669454,-1.4054856,-45.5755,0.49669454,-1.405485,-45.5755,0.49669454,-1.4054848,0.446935232,0.54895103,0.44639242,-0.54738969,0.446935232,0.54895103,0.44639242,-0.54738969,0.446935232,0.54895103,0.44639242,-0.54738969,0,0
1.975,-45.576569,0.49669454,-1.4054856,-45.576569,0.49669454,-1.405485,-45.576569,0.49669454,-1.4054848,0.44690919,0.54897052,0.44644365,-0.54734957,0.44690919,0.54897052,0.44644365,-0.54734957,0.44690919,0.54897052,0.44644365,-0.54734957,0,0
2,-45.577667,0.49669454,-1.4054856,-45.577667,0.49669454,-1.405485,-45.577667,0.49669454,-1.4054848,0.44687772,0.54899007,0.44649699,-0.5473122,0.44687772,0.54899007,0.44649699,-0.5473122,0.44687772,0.54899007,0.44649699,-0.5473122,0,0
2.025,-45.579247,0.49669454,-1.4054856,-45.579247,0.49669454,-1.405485,-45.579247,0.49669454,-1.4054848,0.446854107,0.54900759,0.44655073,-0.54727006,0.446854107,0.54900759,0.44655073,-0.54727006,0.446854107,0.54900759,0.44655073,-0.54727006,0,0
2.05,-45.58033,0.49669454,-1.4054856,-45.58033,0.49669454,-1.405485,-45.58033,0.49669454,-1.4054848,0.446825088,0.54903072,0.4465934,-0.54723573,0.446825088,0.54903072,0.4465934,-0.54723573,0.446825088,0.54903072,0.4465934,-0.54723573,0,0
2.075,-45.581451,0.49669454,-1.4054856,-45.581451,0.49669454,-1.405485,-45.581451,0.49669454,-1.4054848,0.44680765,0.54904622,0.44663927,-0.54719692,0.44680765,0.54904622,0.44663927,-0.54719692,0.44680765,0.54904622,0.44663927,-0.54719692,0,0
2.1,-45.582542,0.49669454,-1.4054856,-45.582542,0.49669454,-1.405485,-45.582542,0.49669454,-1.4054848,0.446785433,0.54906255,0.44668829,-0.54715872,0.446785433,0.54906255,0.44668829,-0.54715872,0.446785433,0.54906255,0.44668829,-0.54715872,0,0
2.125,-45.583557,0.49669454,-1.4054856,-45.583557,0.49669454,-1.405485,-45.583557,0.49669454,-1.4054848,0.446758269,0.54908288,0.44673237,-0.54712451,0.446758269,0.54908288,0.44673237,-0.54712451,0.446758269,0.54908288,0.44673237,-0.54712451,0,0
2.15,-45.58453,0.49669454,-1.4054856,-45.58453,0.49669454,-1.405485,-45.58453,0.49669454,-1.4054848,0.446740946,0.54910082,0.4467732,-0.54708731,0.446740946,0.54910082,0.4467732,-0.54708731,0.446740946,0.54910082,0.4467732,-0.54708731,0,0
2.175,-45.585396,0.49669454,-1.4054856,-45.585396,0.49669454,-1.405485,-45.585396,0.49669454,-1.4054848,0.44671604,0.54911226,0.44681996,-0.54705799,0.44671604,0.54911226,0.44681996,-0.54705799,0.44671604,0.54911226,0.44681996,-0.54705799,0,0
2.2,-45.586342,0.49669454,-1.4054856,-45.586342,0.49669454,-1.405485,-45.586342,0.49669454,-1.4054848,0.446696139,0.54912776,0.44685349,-0.54703128,0.446696139,0.54912776,0.44685349,-0.54703128,0.446696139,0.54912776,0.44685349,-0.54703128,0,0
2.225,-45.587292,0.49669454,-1.4054856,-45.587292,0.49669454,-1.405485,-45.587292,0.49669454,-1.4054848,0.446679277,0.54914206,0.44689056,-0.54700041,0.446679277,0.54914206,0.44689056,-0.54700041,0.446679277,0.54914206,0.44689056,-0.54700041,0,0
2.25,-45.588223,0.49669454,-1.4054856,-45.588223,0.49669454,-1.405485,-45.588223,0.49669454,-1.4054848,0.44666155,0.54915637,0.44692352,-0.54697359,0.44666155,0.54915637,0.44692352,-0.54697359,0.44666155,0.54915637,0.44692352,-0.54697359,0,0
2.275,-45.589077,0.49669454,-1.4054856,-45.589077,0.49669454,-1.405485,-45.589077,0.49669454,-1.4054848,0.44664949,0.54916787,0.44694757,-0.54695225,0.44664949,0.54916787,0.44694757,-0.54695225,0.44664949,0.54916787,0.44694757,-0.54695225,0,0
2.3,-45.589779,0.49669454,-1.4054856,-45.589779,0.49669454,-1.405485,-45.589779,0.49669454,-1.4054848,0.446628765,0.54917568,0.44698027,-0.5469346,0.446628765,0.54917568,0.44698027,-0.5469346,0.446628765,0.54917568,0.44698027,-0.5469346,0,0
2.325,-45.590553,0.49669454,-1.4054856,-45.590553,0.49669454,-1.405485,-45.590553,0.49669454,-1.4054848,0.446618266,0.54918271,0.44700772,-0.54691368,0.446618266,0.54918271,0.44700772,-0.54691368,0.446618266,0.54918271,0.44700772,-0.54691368,0,0
2.35,-45.591389,0.49669454,-1.4054856,-45.591389,0.49669454,-1.405485,-45.591389,0.49669454,-1.4054848,0.446610638,0.54919183,0.4470306,-0.54689205,0.446610638,0.54919183,0.4470306,-0.54689205,0.446610638,0.54919183,0.4470306,-0.54689205,0,0
2.375,-45.592155,0.49669454,-1.4054856,-45.592155,0.49669454,-1.405485,-45.592155,0.49669454,-1.4054848,0.44659689,0.54920334,0.44704646,-0.54687876,0.44659689,0.54920334,0.44704646,-0.54687876,0.44659689,0.54920334,0.44704646,-0.54687876,0,0
2.4,-45.592857,0.49669454,-1.4054856,-45.592857,0.49669454,-1.405485,-45.592857,0.49669454,-1.4054848,0.446588491,0.5492124,0.44706523,-0.54686117,0.446588491,0.5492124,0.44706523,-0.54686117,0.446588491,0.5492124,0.44706523,-0.54686117,0,0
2.425,-45.593502,0.49669454,-1.4054856,-45.593502,0.49669454,-1.405485,-45.593502,0.49669454,-1.4054848,0.446585248,0.5492171,0.44707713,-0.54684937,0.446585248,0.5492171,0.44707713,-0.54684937,0.446585248,0.5492171,0.44707713,-0.54684937,0,0
2.45,-45.594074,0.49669454,-1.4054856,-45.594074,0.49669454,-1.405485,-45.594074,0.49669454,-1.4054848,0.446579657,0.54921609,0.44708979,-0.5468446,0.446579657,0.54921609,0.44708979,-0.5468446,0.446579657,0.54921609,0.44708979,-0.5468446,0,0
2.475,-45.594749,0.49669454,-1.4054856,-45.594749,0.49669454,-1.405485,-45.594749,0.49669454,-1.4054848,0.44658488,0.54921758,0.44709325,-0.54683602,0.44658488,0.54921758,0.44709325,-0.54683602,0.44658488,0.54921758,0.44709325,-0.54683602,0,0
2.5,-45.595356,0.49669454,-1.4054856,-45.595356,0.49669454,-1.405485,-45.595356,0.49669454,-1.4054848,0.446572204,0.54922426,0.44709653,-0.54683697,0.446572204,0.54922426,0.44709653,-0.54683697,0.446572204,0.54922426,0.44709653,-0.54683697,0,0
2.525,-45.595951,0.49669454,-1.4054856,-45.595951,0.49669454,-1.405485,-45.595951,0.49669454,-1.4054848,0.446571553,0.5492273,0.44709599,-0.54683489,0.446571553,0.5492273,0.44709599,-0.54683489,0.446571553,0.5492273,0.44709599,-0.54683489,0,0
2.55,-45.596405,0.49669454,-1.4054856,-45.596405,0.49669454,-1.405485,-45.596405,0.49669454,-1.4054848,0.4465666,0.54922509,0.44709986,-0.54683799,0.4465666,0.54922509,0.44709986,-0.54683799,0.4465666,0.54922509,0.44709986,-0.54683799,0,0
2.575,-45.59687,0.49669454,-1.4054856,-45.59687,0.49669454,-1.405485,-45.59687,0.49669454,-1.4054848,0.44657812,0.54921937,0.4470937,-0.54683936,0.44657812,0.54921937,0.4470937,-0.54683936,0.44657812,0.54921937,0.4470937,-0.54683936,0,0
2.6,-45.59729,0.49669454,-1.4054856,-45.59729,0.49669454,-1.405485,-45.59729,0.49669454,-1.4054848,0.446580967,0.54921561,0.44708309,-0.54684949,0.446580967,0.54921561,0.44708309,-0.54684949,0.446580967,0.54921561,0.44708309,-0.54684949,0,0
2.625,-45.597763,0.49669454,-1.4054856,-45.597763,0.49669454,-1.405485,-45.597763,0.49669454,-1.4054848,0.446587795,0.54922074,0.44707179,-0.546848,0.446587795,0.54922074,0.44707179,-0.546848,0.446587795,0.54922074,0.44707179,-0.546848,0,0
2.65,-45.597919,0.49669454,-1.4054856,-45.597919,0.49669454,-1.405485,-45.597919,0.49669454,-1.4054848,0.446591429,0.54920042,0.44705886,-0.54687601,0.446591429,0.54920042,0.44705886,-0.54687601,0.446591429,0.54920042,0.44705886,-0.54687601,0,0
2.675,-45.598282,0.49669454,-1.4054856,-45.598282,0.49669454,-1.405485,-45.598282,0.49669454,-1.4054848,0.44660044,0.54920232,0.44703713,-0.54688448,0.44660044,0.54920232,0.44703713,-0.54688448,0.44660044,0.54920232,0.44703713,-0.54688448,0,0
2.7,-45.598618,0.49669454,-1.4054856,-45.598618,0.49669454,-1.405485,-45.598618,0.49669454,-1.4054848,0.446612599,0.54919535,0.4470222,-0.54689378,0.446612599,0.54919535,0.4470222,-0.54689378,0.446612599,0.54919535,0.4470222,-0.54689378,0,0
2.725,-45.598911,0.49669454,-1.4054856,-45.598911,0.49669454,-1.405485,-45.598911,0.49669454,-1.4054848,0.446625645,0.54918885,0.44699645,-0.5469107,0.446625645,0.54918885,0.44699645,-0.5469107,0.446625645,0.54918885,0.44699645,-0.5469107,0,0
2.75,-45.599106,0.49669454,-1.4054856,-45.599106,0.49669454,-1.405485,-45.599106,0.49669454,-1.4054848,0.446637033,0.54917663,0.44697565,-0.54693067,0.446637033,0.54917663,0.44697565,-0.54693067,0.446637033,0.54917663,0.44697565,-0.54693067,0,0
2.775,-45.599331,0.49669454,-1.4054856,-45.599331,0.49669454,-1.405485,-45.599331,0.49669454,-1.4054848,0.44665071,0.54916888,0.44694111,-0.54695553,0.44665071,0.54916888,0.44694111,-0.54695553,0.44665071,0.54916888,0.44694111,-0.54695553,0,0
2.8,-45.599457,0.49669454,-1.4054856,-45.599457,0.49669454,-1.405485,-45.599457,0.49669454,-1.4054848,0.446670924,0.54914498,0.44691816,-0.54698175,0.446670924,0.54914498,0.44691816,-0.54698175,0.446670924,0.54914498,0.44691816,-0.54698175,0,0
2.825,-45.599606,0.49669454,-1.4054856,-45.599606,0.49669454,-1.405485,-45.599606,0.49669454,-1.4054848,0.446685096,0.54913807,0.44688469,-0.54700446,0.446685096,0.54913807,0.44688469,-0.54700446,0.446685096,0.54913807,0.44688469,-0.54700446,0,0
2.85,-45.599663,0.49669454,-1.4054856,-45.599663,0.49669454,-1.405485,-45.599663,0.49669454,-1.4054848,0.446696946,0.54912788,0.44684699,-0.54703581,0.446696946,0.54912788,0.44684699,-0.54703581,0.446696946,0.54912788,0.44684699,-0.54703581,0,0
2.875,-45.599754,0.49669454,-1.4054856,-45.599754,0.49669454,-1.405485,-45.599754,0.49669454,-1.4054848,0.44672409,0.54910767,0.44680721,-0.54706645,0.44672409,0.54910767,0.44680721,-0.54706645,0.44672409,0.54910767,0.44680721,-0.54706645,0,0
2.9,-45.599861,0.49669454,-1.4054856,-45.599861,0.49669454,-1.405485,-45.599861,0.49669454,-1.4054848,0.446738896,0.54909384,0.44677806,-0.54709202,0.446738896,0.54909384,0.44677806,-0.54709202,0.446738896,0.54909384,0.44677806,-0.54709202,0,0
2.925,-45.599903,0.49669454,-1.4054856,-45.599903,0.49669454,-1.405485,-45.599903,0.49669454,-1.4054848,0.446763844,0.5490728,0.44672897,-0.54713285,0.446763844,0.5490728,0.44672897,-0.54713285,0.446763844,0.5490728,0.44672897,-0.54713285,0,0
2.95,-45.599937,0.49669454,-1.4054856,-45.599937,0.49669454,-1.405485,-45.599937,0.49669454,-1.4054848,0.446783001,0.54906023,0.44667569,-0.54717332,0.446783001,0.54906023,0.44667569,-0.54717332,0.446783001,0.54906023,0.44667569,-0.54717332,0,0
2.975,-45.599911,0.49669454,-1.4054856,-45.599911,0.49669454,-1.405485,-45.599911,0.49669454,-1.4054848,0.44680485,0.5490424,0.44663295,-0.54720825,0.44680485,0.5490424,0.44663295,-0.54720825,0.44680485,0.5490424,0.44663295,-0.54720825,0,0
3,-45.599842,0.49669454,-1.4054856,-45.599842,0.49669454,-1.405485,-45.599842,0.49669454,-1.4054848,0.446836509,0.5490222,0.44658697,-0.5472402,0.446836509,0.5490222,0.44658697,-0.5472402,0.446836509,0.5490222,0.44658697,-0.5472402,0,0
3.025,-45.599163,0.49669454,-1.4054856,-45.599163,0.49669454,-1.405485,-45.599163,0.49669454,-1.4054848,0.446860626,0.5490036,0.44652873,-0.54728669,0.446860626,0.5490036,0.44652873,-0.54728669,0.446860626,0.5490036,0.44652873,-0.54728669,0,0
3.05,-45.599091,0.49669454,-1.4054856,-45.599091,0.49669454,-1.405485,-45.599091,0.49669454,-1.4054848,0.446887738,0.54898334,0.44648895,-0.54731733,0.446887738,0.54898334,0.44648895,-0.54731733,0.446887738,0.54898334,0.44648895,-0.54731733,0,0
3.075,-45.599007,0.49669454,-1.4054856,-45.599007,0.49669454,-1.405485,-45.599007,0.49669454,-1.4054848,0.44690931,0.54896432,0.44643328,-0.54736423,0.44690931,0.54896432,0.44643328,-0.54736423,0.44690931,0.54896432,0.44643328,-0.54736423,0,0
3.1,-45.59893,0.49669454,-1.4054856,-45.59893,0.49669454,-1.405485,-45.59893,0.49669454,-1.4054848,0.446938656,0.54894084,0.44638303,-0.54740477,0.446938656,0.54894084,0.44638303,-0.54740477,0.446938656,0.54894084,0.44638303,-0.54740477,0,0
3.125,-45.598808,0.49669454,-1.4054856,-45.598808,0.49669454,-1.405485,-45.598808,0.49669454,-1.4054848,0.446966387,0.5489198,0.44631952,-0.54745501,0.446966387,0.5489198,0.44631952,-0.54745501,0.446966387,0.5489198,0.44631952,-0.54745501,0,0
3.15,-45.598755,0.49669454,-1.4054856,-45.598755,0.49669454,-1.405485,-45.598755,0.49669454,-1.4054848,0.446998757,0.54890281,0.44626954,-0.54748636,0.446998757,0.54890281,0.44626954,-0.54748636,0.446998757,0.54890281,0.44626954,-0.54748636,0,0
3.175,-45.598545,0.49669454,-1.4054856,-45.598545,0.49669454,-1.405485,-45.598545,0.49669454,-1.4054848,0.4470228,0.54887408,0.44621959,-0.54753625,0.4470228,0.54887408,0.44621959,-0.54753625,0.4470228,0.54887408,0.44621959,-0.54753625,0,0
3.2,-45.598381,0.49669454,-1.4054856,-45.598381,0.49669454,-1.405485,-45.598381,0.49669454,-1.4054848,0.447053092,0.54885346,0.44615352,-0.54758602,0.447053092,0.54885346,0.44615352,-0.54758602,0.447053092,0.54885346,0.44615352,-0.54758602,0,0
3.225,-45.598202,0.49669454,-1.4054856,-45.598202,0.49669454,-1.405485,-45.598202,0.49669454,-1.4054848,0.447084392,0.54882956,0.44609961,-0.54762834,0.447084392,0.54882956,0.44609961,-0.54762834,0.447084392,0.54882956,0.44609961,-0.54762834,0,0
3.25,-45.598061,0.49669454,-1.4054856,-45.598061,0.49669454,-1.405485,-45.598061,0.49669454,-1.4054848,0.447111588,0.54880971,0.44604489,-0.5476706,0.447111588,0.54880971,0.44604489,-0.5476706,0.447111588,0.54880971,0.44604489,-0.5476706,0,0
3.275,-45.597946,0.49669454,-1.4054856,-45.597946,0.49669454,-1.405485,-45.597946,0.49669454,-1.4054848,0.44714093,0.54878867,0.44598961,-0.54771274,0.44714093,0.54878867,0.44598961,-0.54771274,0.44714093,0.54878867,0.44598961,-0.54771274,0,0
3.3,-45.597801,0.49669454,-1.4054856,-45.597801,0.49669454,-1.405485,-45.597801,0.49669454,-1.4054848,0.447170119,0.54876071,0.4459345,-0.5477618,0.447170119,0.54876071,0.4459345,-0.5477618,0.447170119,0.54876071,0.4459345,-0.5477618,0,0
3.325,-45.597641,0.49669454,-1.4054856,-45.597641,0.49669454,-1.405485,-45.597641,0.49669454,-1.4054848,0.447199783,0.54873681,0.44587237,-0.5478121,0.447199783,0.54873681,0.44587237,-0.5478121,0.447199783,0.54873681,0.44587237,-0.5478121,0,0
3.35,-45.59758,0.49669454,-1.4054856,-45.59758,0.49669454,-1.405485,-45.59758,0.49669454,-1.4054848,0.447227419,0.54872549,0.44581544,-0.54784721,0.447227419,0.54872549,0.44581544,-0.54784721,0.447227419,0.54872549,0.44581544,-0.54784721,0,0
3.375,-45.597412,0.49669454,-1.4054856,-45.597412,0.49669454,-1.405485,-45.597412,0.49669454,-1.4054848,0.44725397,0.54869467,0.44576794,-0.54789501,0.44725397,0.54869467,0.44576794,-0.54789501,0.44725397,0.54869467,0.44576794,-0.54789501,0,0
3.4,-45.59729,0.49669454,-1.4054856,-45.59729,0.49669454,-1.405485,-45.59729,0.49669454,-1.4054848,0.447277171,0.54867357,0.4457106,-0.54794389,0.447277171,0.54867357,0.4457106,-0.54794389,0.447277171,0.54867357,0.4457106,-0.54794389,0,0
3.425,-45.597267,0.49669454,-1.4054856,-45.597267,0.49669454,-1.405485,-45.597267,0.49669454,-1.4054848,0.447315872,0.54865372,0.44565582,-0.54797673,0.447315872,0.54865372,0.44565582,-0.54797673,0.447315872,0.54865372,0.44565582,-0.54797673,0,0
3.45,-45.597218,0.49669454,-1.4054856,-45.597218,0.49669454,-1.405485,-45.597218,0.49669454,-1.4054848,0.447348062,0.54863226,0.44560096,-0.54801655,0.447348062,0.54863226,0.44560096,-0.54801655,0.447348062,0.54863226,0.44560096,-0.54801655,0,0
3.475,-45.597126,0.49669454,-1.4054856,-45.597126,0.49669454,-1.405485,-45.597126,0.49669454,-1.4054848,0.44736528,0.54861236,0.44555452,-0.54806018,0.44736528,0.54861236,0.44555452,-0.54806018,0.44736528,0.54861236,0.44555452,-0.54806018,0,0
3.5,-45.597103,0.49669454,-1.4054856,-45.597103,0.49669454,-1.405485,-45.597103,0.49669454,-1.4054848,0.447381299,0.54859853,0.44550267,-0.54810309,0.447381299,0.54859853,0.44550267,-0.54810309,0.447381299,0.54859853,0.44550267,-0.54810309,0,0
3.525,-45.597153,0.49669454,-1.4054856,-45.597153,0.49669454,-1.405485,-45.597153,0.49669454,-1.4054848,0.447420298,0.54857785,0.4454509,-0.54813403,0.447420298,0.54857785,0.4454509,-0.54813403,0.447420298,0.54857785,0.4454509,-0.54813403,0,0
3.55,-45.597095,0.49669454,-1.4054856,-45.597095,0.49669454,-1.405485,-45.597095,0.49669454,-1.4054848,0.44744166,0.54855388,0.44540527,-0.54817766,0.44744166,0.54855388,0.44540527,-0.54817766,0.44744166,0.54855388,0.44540527,-0.54817766,0,0
3.575,-45.597137,0.49669454,-1.4054856,-45.597137,0.49669454,-1.405485,-45.597137,0.49669454,-1.4054848,0.44745904,0.54854089,0.4453586,-0.54821444,0.44745904,0.54854089,0.4453586,-0.54821444,0.44745904,0.54854089,0.4453586,-0.54821444,0,0
3.6,-45.597198,0.49669454,-1.4054856,-45.597198,0.49669454,-1.405485,-45.597198,0.49669454,-1.4054848,0.447479637,0.54852903,0.44531041,-0.54824859,0.447479637,0.54852903,0.44531041,-0.54824859,0.447479637,0.54852903,0.44531041,-0.54824859,0,0
3.625,-45.597198,0.49669454,-1.4054857,-45.597198,0.49669454,-1.4054851,-45.597198,0.49669454,-1.4054849,0.44749845,0.54850668,0.44527721,-0.54828256,0.44749845,0.54850668,0.44527721,-0.54828256,0.44749845,0.54850668,0.44527721,-0.54828256,0,0
3.65,-45.597298,0.49669454,-1.4054857,-45.597298,0.49669454,-1.4054851,-45.597298,0.49669454,-1.4054849,0.447522866,0.54849368,0.44523668,-0.54830855,0.447522866,0.54849368,0.44523668,-0.54830855,0.447522866,0.54849368,0.44523668,-0.54830855,0,0
3.675,-45.597355,0.49669454,-1.4054857,-45.597355,0.49669454,-1.4054851,-45.597355,0.49669454,-1.4054849,0.44753951,0.54847699,0.44520891,-0.54833418,0.44753951,0.54847699,0.44520891,-0.54833418,0.44753951,0.54847699,0.44520891,-0.54833418,0,0
3.7,-45.597538,0.49669454,-1.4054857,-45.597538,0.49669454,-1.4054851,-45.597538,0.49669454,-1.4054849,0.447549469,0.5484696,0.44516972,-0.54836529,0.447549469,0.5484696,0.44516972,-0.54836529,0.447549469,0.5484696,0.44516972,-0.54836529,1,0
3.725,-45.597748,0.49669454,-1.4054857,-45.597748,0.49669454,-1.4054851,-45.597748,0.49669454,-1.4054849,0.447579573,0.54844809,0.44513342,-0.5483917,0.447579573,0.54844809,0.44513342,-0.5483917,0.447579573,0.54844809,0.44513342,-0.5483917,1,0
3.75,-45.597927,0.49669454,-1.4054857,-45.597927,0.49669454,-1.4054851,-45.597927,0.49669454,-1.4054849,0.447594804,0.54843259,0.44511032,-0.54841352,0.447594804,0.54843259,0.44511032,-0.54841352,0.447594804,0.54843259,0.44511032,-0.54841352,1,0
3.775,-45.598232,0.49669454,-1.4054857,-45.598232,0.49669454,-1.4054851,-45.598232,0.49669454,-1.4054849,0.44759905,0.54843324,0.44508183,-0.54843253,0.44759905,0.54843324,0.44508183,-0.54843253,0.44759905,0.54843324,0.44508183,-0.54843253,1,0
3.8,-45.598469,0.49669454,-1.4054857,-45.598469,0.49669454,-1.4054851,-45.598469,0.49669454,-1.4054849,0.447615382,0.54842263,0.44505277,-0.54845339,0.447615382,0.54842263,0.44505277,-0.54845339,0.447615382,0.54842263,0.44505277,-0.54845339,1,0
3.825,-45.598663,0.49669454,-1.4054857,-45.598663,0.49669454,-1.4054851,-45.598663,0.49669454,-1.4054849,0.447625402,0.54841155,0.44503659,-0.54846942,0.447625402,0.54841155,0.44503659,-0.54846942,0.447625402,0.54841155,0.44503659,-0.54846942,1,0
3.85,-45.598988,0.49669454,-1.4054857,-45.598988,0.49669454,-1.4054851,-45.598988,0.49669454,-1.4054849,0.44763832,0.54840255,0.44501588,-0.54848468,0.44763832,0.54840255,0.44501588,-0.54848468,0.44763832,0.54840255,0.44501588,-0.54848468,1,0
3.875,-45.599289,0.49669454,-1.4054857,-45.599289,0.49669454,-1.4054851,-45.599289,0.49669454,-1.4054849,0.44764015,0.54839391,0.44501117,-0.54849565,0.44764015,0.54839391,0.44501117,-0.54849565,0.44764015,0.54839391,0.44501117,-0.54849565,1,0
3.9,-45.599701,0.49669454,-1.4054857,-45.599701,0.49669454,-1.4054851,-45.599701,0.49669454,-1.4054849,0.447648725,0.54839176,0.44499645,-0.54850274,0.447648725,0.54839176,0.44499645,-0.54850274,0.447648725,0.54839176,0.44499645,-0.54850274,1,0
3.925,-45.600101,0.49669454,-1.4054857,-45.600101,0.49669454,-1.4054851,-45.600101,0.49669454,-1.4054849,0.447655118,0.54839081,0.44498229,-0.54850996,0.447655118,0.54839081,0.44498229,-0.54850996,0.447655118,0.54839081,0.44498229,-0.54850996,1,0
3.95,-45.60054,0.49669454,-1.4054857,-45.60054,0.49669454,-1.4054851,-45.60054,0.49669454,-1.4054849,0.447658696,0.5483923,0.44497752,-0.54850942,0.447658696,0.5483923,0.44497752,-0.54850942,0.447658696,0.5483923,0.44497752,-0.54850942,1,0
3.975,-45.601036,0.49669454,-1.4054857,-45.601036,0.49669454,-1.4054851,-45.601036,0.49669454,-1.4054849,0.4476583,0.54839253,0.44497016,-0.54851544,0.4476583,0.54839253,0.44497016,-0.54851544,0.4476583,0.54839253,0.44497016,-0.54851544,1,0
4,-45.601517,0.49669454,-1.4054857,-45.601517,0.49669454,-1.4054851,-45.601517,0.49669454,-1.4054849,0.447661127,0.54838836,0.44497442,-0.54851389,0.447661127,0.54838836,0.44497442,-0.54851389,0.447661127,0.54838836,0.44497442,-0.54851389,1,0
4.025,-45.601036,0.49669454,-1.4054857,-45.601036,0.49669454,-1.4054851,-45.601036,0.49669454,-1.4054849,0.447654353,0.5483914,0.44497183,-0.54851848,0.447654353,0.5483914,0.44497183,-0.54851848,0.447654353,0.5483914,0.44497183,-0.54851848,1,0
4.05,-45.601593,0.49669454,-1.4054857,-45.601593,0.49669454,-1.4054851,-45.601593,0.49669454,-1.4054849,0.447654653,0.54839128,0.44498351,-0.54850888,0.447654653,0.54839128,0.44498351,-0.54850888,0.447654653,0.54839128,0.44498351,-0.54850888,1,0
4.075,-45.602242,0.49669454,-1.4054857,-45.602242,0.49669454,-1.4054851,-45.602242,0.49669454,-1.4054849,0.44764712,0.54840082,0.44499153,-0.54849899,0.44764712,0.54840082,0.44499153,-0.54849899,0.44764712,0.54840082,0.44499153,-0.54849899,1,0
4.1,-45.602848,0.49669454,-1.4054857,-45.602848,0.49669454,-1.4054851,-45.602848,0.49669454,-1.4054849,0.447640137,0.54840106,0.4450089,-0.54849035,0.447640137,0.54840106,0.4450089,-0.54849035,0.447640137,0.54840106,0.4450089,-0.54849035,1,0
4.125,-45.603558,0.49669454,-1.4054857,-45.603558,0.49669454,-1.4054851,-45.603558,0.49669454,-1.4054849,0.447634127,0.54840618,0.44502032,-0.54848087,0.447634127,0.54840618,0.44502032,-0.54848087,0.447634127,0.54840618,0.44502032,-0.54848087,1,0
4.15,-45.604351,0.49669454,-1.4054857,-45.604351,0.49669454,-1.4054851,-45.604351,0.49669454,-1.4054849,0.447626035,0.54841447,0.44504219,-0.54846144,0.447626035,0.54841447,0.44504219,-0.54846144,0.447626035,0.54841447,0.44504219,-0.54846144,1,0
4.175,-45.605152,0.49669454,-1.4054856,-45.605152,0.49669454,-1.405485,-45.605152,0.49669454,-1.4054848,0.4476184,0.54842162,0.44505528,-0.54844993,0.4476184,0.54842162,0.44505528,-0.54844993,0.4476184,0.54842162,0.44505528,-0.54844993,1,0
4.2,-45.605854,0.49669454,-1.4054856,-45.605854,0.49669454,-1.405485,-45.605854,0.49669454,-1.4054848,0.44760114,0.54842788,0.44507965,-0.54843795,0.44760114,0.54842788,0.44507965,-0.54843795,0.44760114,0.54842788,0.44507965,-0.54843795,1,0
4.225,-45.606682,0.49669454,-1.4054856,-45.606682,0.49669454,-1.405485,-45.606682,0.49669454,-1.4054848,0.447588235,0.54844147,0.44510952,-0.54841065,0.447588235,0.54844147,0.44510952,-0.54841065,0.447588235,0.54844147,0.44510952,-0.54841065,1,0
4.25,-45.602013,0.49669454,-1.4054857,-45.602013,0.49669454,-1.4054851,-45.602013,0.49669454,-1.4054849,0.446549306,0.54838127,0.44674057,-0.54799139,0.446549306,0.54838127,0.44674057,-0.54799139,0.446549306,0.54838127,0.44674057,-0.54799139,1,0
4.275,-45.604401,0.49669454,-1.4054857,-45.604401,0.49669454,-1.4054851,-45.604401,0.49669454,-1.4054849,0.44695422,0.54840744,0.44611245,-0.54814672,0.44695422,0.54840744,0.44611245,-0.54814672,0.44695422,0.54840744,0.44611245,-0.54814672,1,0
4.3,-45.604153,0.49669454,-1.4054857,-45.604153,0.49669454,-1.4054851,-45.604153,0.49669454,-1.4054849,0.446828449,0.54840332,0.44629794,-0.54810244,0.446828449,0.54840332,0.44629794,-0.54810244,0.446828449,0.54840332,0.44629794,-0.54810244,1,0
4.325,-45.604187,0.49669454,-1.4054857,-45.604187,0.49669454,-1.4054851,-45.604187,0.49669454,-1.4054849,0.446748008,0.54839444,0.44643152,-0.54806811,0.446748008,0.54839444,0.44643152,-0.54806811,0.446748008,0.54839444,0.44643152,-0.54806811,1,0
4.35,-45.604874,0.49669454,-1.4054857,-45.604874,0.49669454,-1.4054851,-45.604874,0.49669454,-1.4054849,0.446777571,0.5483976,0.44637939,-0.54808331,0.446777571,0.5483976,0.44637939,-0.54808331,0.446777571,0.5483976,0.44637939,-0.54808331,1,0
4.375,-45.605412,0.49669454,-1.4054856,-45.605412,0.49669454,-1.405485,-45.605412,0.49669454,-1.4054848,0.44679987,0.54839551,0.44634607,-0.54809439,0.44679987,0.54839551,0.44634607,-0.54809439,0.44679987,0.54839551,0.44634607,-0.54809439,1,0
